battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1133,False,1.4,False,3,False,42,0.1,199.0,5,12,730.0,1543.0,1457,18,12,20,True,False,True,Medium Cost
1718,True,2.5,True,14,True,6,0.1,183.0,5,16,564.0,980.0,3755,7,1,8,True,True,True,Very High Cost
1330,False,0.5,False,0,False,38,1.0,183.0,7,1,1290.0,1441.0,1733,9,0,11,True,False,True,Medium Cost
1799,True,0.5,False,0,False,49,0.4,107.0,4,2,632.0,1383.0,720,12,2,11,True,True,True,low Cost
633,True,2.2,False,0,True,49,0.1,139.0,8,1,529.0,1009.0,3560,11,1,16,True,True,True,High Cost
724,False,2.7,True,0,False,44,0.5,187.0,7,0,1273.0,1754.0,2311,7,6,7,True,False,False,High Cost
822,True,0.5,False,0,True,51,0.3,157.0,6,20,667.0,860.0,3846,10,1,3,True,False,False,Very High Cost
1918,False,1.9,False,2,False,10,0.6,110.0,5,10,1170.0,1543.0,1717,7,1,16,True,True,True,High Cost
1891,False,2.8,False,7,True,37,0.4,129.0,7,14,169.0,1108.0,3704,8,6,11,True,False,False,Very High Cost
1373,True,1.0,True,2,False,50,0.2,127.0,7,12,105.0,673.0,3800,8,3,14,True,False,False,Very High Cost
862,True,0.8,True,3,False,23,0.4,165.0,2,15,793.0,1758.0,278,16,3,11,False,False,True,low Cost
1273,False,1.0,False,3,True,48,0.4,99.0,4,15,490.0,886.0,1767,18,15,11,True,True,False,Medium Cost
957,True,2.5,False,4,False,7,0.8,107.0,5,10,1201.0,1485.0,1846,12,5,7,True,False,True,Medium Cost
1617,True,1.3,True,3,True,30,0.7,105.0,2,4,246.0,1038.0,829,9,0,10,True,False,False,low Cost
893,False,2.5,True,0,False,55,0.6,183.0,2,1,417.0,946.0,2986,7,1,6,False,True,True,High Cost
1210,False,0.5,False,0,False,63,0.1,93.0,5,0,1177.0,1462.0,2394,17,9,7,False,False,False,High Cost
708,True,2.7,True,0,True,63,1.0,195.0,8,7,78.0,654.0,2169,6,5,7,True,True,True,Medium Cost
835,False,1.1,True,2,False,7,0.2,101.0,4,7,323.0,1604.0,1181,13,5,15,True,True,True,low Cost
1450,True,2.7,True,9,False,19,0.6,131.0,1,17,707.0,1882.0,575,15,9,12,False,False,False,low Cost
973,True,1.5,False,5,True,57,0.2,190.0,7,16,457.0,1816.0,2977,6,4,2,True,False,False,High Cost
601,True,1.4,False,4,True,4,0.1,154.0,4,13,356.0,765.0,532,12,8,10,True,True,True,low Cost
507,True,0.5,True,1,False,32,0.5,141.0,7,11,936.0,1398.0,1702,17,0,5,True,True,True,Medium Cost
564,False,1.8,True,0,True,51,0.5,168.0,3,1,912.0,1980.0,1074,14,8,15,True,True,False,low Cost
1559,True,1.6,True,6,True,6,0.5,162.0,6,17,179.0,1559.0,3352,9,1,3,True,True,True,Very High Cost
754,False,0.5,True,7,True,59,0.7,178.0,7,10,1914.0,1928.0,1027,6,3,5,True,False,False,Medium Cost
728,False,2.7,True,0,False,25,0.2,88.0,4,1,526.0,1529.0,2039,5,1,12,True,True,True,Medium Cost
1431,True,0.5,False,0,True,56,0.6,191.0,1,1,156.0,952.0,461,7,3,8,True,False,False,low Cost
767,False,1.5,False,4,False,28,0.7,175.0,4,10,344.0,1517.0,527,10,0,15,False,True,False,low Cost
1722,False,2.6,False,8,False,18,0.8,177.0,2,16,865.0,1741.0,3271,14,0,15,True,False,True,Very High Cost
1992,True,1.6,False,5,True,57,1.0,100.0,2,15,1552.0,1596.0,606,9,3,4,True,True,True,Medium Cost
1876,False,0.5,False,10,True,40,0.3,86.0,6,14,546.0,1564.0,2513,10,8,16,True,True,False,Very High Cost
1054,False,1.1,True,10,True,38,0.4,136.0,6,12,1097.0,1222.0,1675,18,4,14,True,True,True,Medium Cost
1283,True,1.6,True,4,False,47,0.9,93.0,5,5,372.0,692.0,2698,9,6,17,True,True,False,High Cost
1281,True,2.3,True,0,False,28,0.3,148.0,1,6,1285.0,1617.0,1129,12,1,6,False,True,False,Medium Cost
1066,False,0.6,False,2,True,7,0.9,114.0,7,18,1242.0,1571.0,468,19,13,6,True,True,False,low Cost
730,False,2.1,True,0,True,4,0.1,89.0,8,2,302.0,1247.0,1210,19,15,4,True,True,True,low Cost
1053,True,0.8,True,7,True,45,0.3,103.0,1,12,594.0,1767.0,3086,17,6,5,True,True,True,Very High Cost
1611,True,0.5,True,11,False,3,0.6,98.0,3,14,303.0,714.0,1595,8,4,9,True,False,True,Medium Cost
793,False,1.0,True,5,True,30,0.9,133.0,2,15,1858.0,1935.0,2332,17,13,14,True,True,True,High Cost
1220,False,2.9,False,3,False,62,0.5,125.0,4,8,403.0,1933.0,2589,19,11,15,True,True,True,High Cost
1662,False,0.5,False,0,True,61,0.8,126.0,4,13,32.0,1509.0,3760,9,5,13,True,True,True,Very High Cost
1281,True,2.8,True,3,True,8,0.3,144.0,4,19,590.0,954.0,1851,8,2,9,True,True,False,Medium Cost
538,False,0.8,False,12,True,2,0.8,177.0,7,13,235.0,662.0,417,8,4,9,True,False,True,low Cost
823,True,0.5,False,0,False,39,0.4,187.0,8,4,630.0,888.0,294,13,9,11,False,False,True,low Cost
1733,True,2.8,False,3,True,36,1.0,119.0,6,20,357.0,527.0,3576,17,16,9,True,False,False,Very High Cost
1429,False,1.5,True,0,True,40,0.9,100.0,3,14,246.0,820.0,3945,11,7,18,True,False,True,Very High Cost
1839,True,1.2,False,9,True,54,0.5,200.0,7,11,475.0,1493.0,927,19,10,18,True,False,True,Medium Cost
659,False,2.7,False,6,True,6,0.5,110.0,3,7,1054.0,1929.0,2044,15,5,2,True,False,True,Medium Cost
1953,True,2.1,True,7,False,56,0.1,158.0,8,9,555.0,764.0,2334,11,5,4,True,False,False,High Cost
1172,False,1.9,False,0,True,27,0.7,164.0,1,3,607.0,1092.0,1477,12,0,6,True,False,False,Medium Cost
612,True,1.9,True,6,False,16,0.3,102.0,7,7,1360.0,1891.0,3161,8,4,3,False,False,False,Very High Cost
1563,False,2.4,False,0,True,24,0.2,170.0,8,0,142.0,1699.0,3660,7,5,5,True,True,False,Very High Cost
1191,False,1.3,True,16,True,26,0.8,84.0,1,20,681.0,683.0,1604,14,3,9,True,False,True,Medium Cost
615,True,0.5,True,0,False,42,0.6,163.0,6,4,104.0,1664.0,2211,7,4,18,False,False,True,Medium Cost
1893,True,2.1,True,8,False,63,0.2,134.0,2,11,637.0,763.0,3822,14,3,18,False,True,True,Very High Cost
1563,False,1.7,True,10,False,16,0.1,151.0,7,13,410.0,572.0,3922,11,1,8,False,False,True,Very High Cost
1995,True,1.9,False,6,False,9,0.8,139.0,6,18,1830.0,1963.0,1203,14,12,18,True,True,True,High Cost
1517,False,0.5,False,6,True,48,0.6,143.0,5,14,802.0,1489.0,2822,15,5,11,True,True,True,Very High Cost
832,False,1.6,True,1,True,34,0.3,108.0,5,5,311.0,1294.0,447,15,13,12,True,True,False,low Cost
1162,False,2.0,False,0,True,56,0.7,114.0,7,1,56.0,997.0,1652,5,0,20,True,False,False,Medium Cost
1595,True,2.6,False,7,False,12,0.3,121.0,8,19,344.0,655.0,3608,15,1,16,False,True,False,Very High Cost
1329,True,1.0,False,1,False,52,0.9,181.0,6,2,1053.0,1458.0,1228,8,6,6,True,False,True,Medium Cost
928,True,0.5,True,11,False,56,0.7,80.0,8,13,221.0,1243.0,666,19,10,5,False,True,False,low Cost
1656,True,0.5,True,8,True,38,0.1,105.0,7,17,506.0,519.0,1499,12,8,19,True,False,True,Medium Cost
1937,True,1.7,False,17,False,58,0.6,189.0,1,19,1728.0,1767.0,3321,5,4,14,True,True,False,Very High Cost
977,True,1.1,True,2,False,57,0.6,181.0,6,7,63.0,566.0,1206,7,1,8,False,True,True,low Cost
768,True,0.9,False,16,True,56,0.1,113.0,1,20,418.0,515.0,952,19,3,16,True,False,True,low Cost
1464,True,0.5,True,11,False,12,0.9,117.0,2,14,854.0,1168.0,3927,5,3,15,False,True,True,Very High Cost
1177,False,0.9,False,1,True,29,0.4,191.0,2,8,178.0,882.0,311,18,5,19,True,False,False,low Cost
1348,False,2.0,False,18,False,52,0.3,98.0,3,20,1869.0,1942.0,955,18,11,7,True,True,True,Medium Cost
1956,False,2.2,False,0,True,37,0.5,87.0,3,2,185.0,776.0,1109,13,1,19,True,True,False,Medium Cost
1751,False,0.5,True,6,False,8,0.6,178.0,6,20,170.0,564.0,2969,8,6,17,False,False,True,High Cost
1530,False,2.0,False,11,False,42,0.8,177.0,6,13,454.0,1975.0,725,11,10,19,False,False,True,low Cost
1997,True,1.8,True,1,False,40,0.5,185.0,4,8,866.0,1212.0,1655,7,6,15,True,False,False,High Cost
1414,True,1.5,True,5,False,44,0.5,180.0,2,6,44.0,1118.0,3490,16,12,13,False,True,False,Very High Cost
1707,False,1.4,False,0,False,41,0.8,80.0,7,2,1331.0,1388.0,1774,12,0,10,False,False,False,High Cost
894,False,0.5,True,1,True,50,0.5,199.0,3,14,1285.0,1462.0,3615,13,0,6,True,False,True,Very High Cost
645,False,1.2,False,6,True,41,0.7,184.0,8,17,741.0,1130.0,714,18,2,13,True,True,False,low Cost
1163,False,2.8,True,0,False,49,0.6,155.0,2,0,520.0,754.0,2768,19,2,12,False,False,True,High Cost
1126,False,0.7,False,3,False,49,0.9,165.0,8,17,114.0,1726.0,3739,14,1,13,True,False,False,Very High Cost
1648,False,0.7,False,6,True,64,0.8,170.0,4,9,1153.0,1876.0,610,8,1,6,True,True,False,Medium Cost
1170,True,0.9,False,6,True,14,0.4,199.0,2,13,474.0,709.0,715,18,5,20,True,False,True,low Cost
508,False,0.8,False,7,True,42,0.3,94.0,1,8,39.0,557.0,663,13,12,7,True,False,False,low Cost
1097,False,2.1,True,6,False,64,0.2,161.0,3,8,419.0,1914.0,1725,14,5,9,True,False,True,Medium Cost
728,False,1.7,True,0,True,5,0.6,101.0,2,20,584.0,775.0,834,16,0,5,True,True,False,low Cost
1980,False,0.5,True,2,True,29,0.8,177.0,1,13,312.0,1910.0,3865,12,10,18,True,False,False,Very High Cost
1504,False,2.3,True,1,False,64,0.9,182.0,1,2,19.0,1923.0,3059,6,5,10,False,True,False,Very High Cost
1379,True,2.1,True,14,True,63,1.0,83.0,1,17,207.0,1370.0,651,9,6,7,True,True,False,low Cost
1698,False,2.1,False,5,True,18,0.9,160.0,6,20,363.0,994.0,796,13,3,14,True,False,True,low Cost
920,False,2.1,True,5,False,25,0.4,115.0,7,14,209.0,1078.0,785,10,7,5,False,True,True,low Cost
1144,True,1.5,True,0,False,21,0.4,189.0,1,11,159.0,724.0,3252,16,0,8,False,False,False,High Cost
1995,True,0.5,False,6,False,26,0.2,129.0,1,15,649.0,1104.0,1322,15,11,7,False,True,True,Medium Cost
1430,False,0.5,True,1,False,27,0.5,183.0,1,16,1132.0,1182.0,2832,7,1,15,False,True,True,High Cost
972,True,0.5,True,5,False,13,0.4,193.0,5,8,1392.0,1795.0,1615,11,6,13,False,True,False,Medium Cost
662,False,0.5,False,5,False,20,0.8,138.0,1,10,1001.0,1224.0,2125,17,15,15,False,True,True,Medium Cost
1867,False,2.3,False,0,True,9,0.1,191.0,6,3,712.0,1442.0,990,6,1,2,True,False,True,Medium Cost
1730,False,2.0,True,0,True,20,0.1,143.0,4,10,418.0,1023.0,1595,14,0,12,True,True,False,Medium Cost
1723,True,1.0,False,1,True,7,0.6,126.0,3,17,384.0,1361.0,1213,5,0,16,True,True,True,Medium Cost
1882,True,1.3,True,8,False,47,0.2,140.0,2,13,119.0,652.0,2500,17,1,11,False,False,True,High Cost
803,False,0.8,True,0,False,18,0.3,106.0,4,1,627.0,935.0,2801,18,15,12,False,True,False,High Cost
580,True,1.2,True,0,False,47,0.9,91.0,3,1,1086.0,1345.0,3451,15,1,11,True,True,False,Very High Cost
668,False,2.3,False,2,True,48,0.3,114.0,1,19,195.0,1292.0,1201,14,12,4,True,True,False,low Cost
1391,False,1.4,False,2,True,36,0.8,182.0,1,6,14.0,1256.0,3139,14,7,14,True,True,False,High Cost
1560,False,2.3,False,0,True,22,0.8,169.0,7,1,745.0,1364.0,1938,15,11,16,True,True,True,High Cost
821,False,1.8,True,5,False,54,0.1,109.0,3,9,253.0,1786.0,3185,8,4,15,True,False,False,High Cost
811,True,2.4,True,5,True,2,0.3,106.0,6,13,333.0,1429.0,2111,18,7,2,True,False,True,Medium Cost
1989,True,2.9,True,8,False,17,0.1,193.0,8,15,629.0,682.0,2369,7,0,18,True,True,False,High Cost
1034,True,2.7,True,6,False,37,0.7,120.0,7,20,707.0,1199.0,3625,17,1,12,False,True,True,Very High Cost
618,False,2.1,False,2,False,6,0.3,86.0,1,4,1314.0,1688.0,1051,13,10,15,False,False,True,low Cost
654,True,1.3,False,0,True,52,0.7,196.0,4,4,1715.0,1898.0,1036,17,4,13,True,False,False,Medium Cost
576,True,2.8,False,2,True,10,0.2,184.0,5,7,513.0,1438.0,2938,6,0,5,True,True,True,High Cost
667,True,0.6,False,6,True,3,0.7,185.0,6,13,13.0,1463.0,2855,5,0,19,True,False,True,High Cost
869,True,1.0,False,7,True,57,0.6,118.0,1,15,1243.0,1584.0,2727,13,3,8,True,False,False,High Cost
635,True,0.5,True,2,False,42,0.4,149.0,3,4,300.0,1059.0,2973,12,5,18,False,False,True,High Cost
609,True,3.0,False,15,True,44,0.3,117.0,1,16,58.0,1253.0,2581,15,11,15,True,False,True,Medium Cost
1557,False,2.8,True,16,False,2,0.1,123.0,5,20,1107.0,1442.0,2690,18,16,9,False,False,True,Very High Cost
1604,True,1.7,False,2,False,33,1.0,191.0,8,5,134.0,939.0,916,13,10,12,False,True,True,low Cost
1182,False,0.5,False,7,True,8,0.5,138.0,8,16,275.0,986.0,2563,19,17,19,True,False,False,High Cost
848,True,2.1,True,10,True,19,0.8,148.0,7,18,176.0,1029.0,3359,10,0,14,True,False,False,High Cost
1610,True,2.9,False,7,True,64,0.9,181.0,4,12,1236.0,1280.0,941,8,4,9,True,True,False,Medium Cost
1828,True,2.1,True,0,False,17,0.9,199.0,1,1,336.0,898.0,2280,17,14,4,False,False,False,High Cost
880,False,2.0,True,1,True,50,0.5,194.0,7,3,1116.0,1381.0,827,15,9,6,True,False,True,low Cost
1394,True,0.9,True,10,True,62,0.3,175.0,5,13,1010.0,1565.0,473,11,1,20,True,True,False,low Cost
1960,True,2.3,True,1,True,61,0.3,86.0,7,3,205.0,1299.0,3865,10,7,11,True,False,False,Very High Cost
809,False,0.8,False,10,False,21,0.9,91.0,7,19,1453.0,1726.0,1274,18,7,3,False,False,False,Medium Cost
899,False,0.5,True,13,True,57,0.9,172.0,2,18,788.0,1331.0,364,11,1,7,True,True,False,low Cost
1976,True,0.7,True,4,False,32,0.8,171.0,2,7,1301.0,1922.0,3699,17,11,13,False,True,True,Very High Cost
879,False,1.5,True,0,True,21,0.8,187.0,4,2,463.0,1038.0,2927,14,13,11,True,False,True,High Cost
916,True,2.6,False,0,False,36,0.3,195.0,4,12,188.0,992.0,1470,13,0,14,False,True,False,low Cost
763,False,1.7,True,8,True,2,0.5,92.0,8,14,1028.0,1186.0,1050,6,4,8,True,True,False,low Cost
508,False,1.6,True,0,False,9,0.4,162.0,6,2,1419.0,1920.0,2616,18,8,10,True,True,True,High Cost
825,False,2.9,True,0,False,34,0.8,99.0,8,17,1471.0,1866.0,2915,8,2,10,True,True,False,Very High Cost
1864,False,1.4,False,8,True,46,0.7,178.0,1,12,168.0,981.0,2686,11,7,18,True,True,True,High Cost
1725,False,0.5,True,8,True,52,1.0,185.0,6,12,1125.0,1195.0,1243,19,18,5,True,True,True,Medium Cost
1108,True,2.9,False,10,False,52,0.1,183.0,2,12,130.0,1706.0,3264,16,1,13,False,True,True,Very High Cost
1011,False,1.1,False,4,True,36,0.2,131.0,7,18,481.0,749.0,2261,7,6,16,True,True,True,Medium Cost
1703,True,1.5,True,17,True,55,0.7,138.0,5,19,1411.0,1711.0,2993,5,1,20,True,True,True,Very High Cost
1067,True,1.7,True,0,False,58,0.5,135.0,7,0,79.0,681.0,706,12,9,16,False,True,False,low Cost
1334,True,2.4,False,5,True,42,0.6,115.0,5,14,1187.0,1974.0,2542,10,1,8,True,False,False,Very High Cost
775,True,2.6,False,0,False,30,0.4,189.0,7,10,561.0,1510.0,2523,17,16,9,True,False,True,High Cost
1899,True,0.6,False,0,False,26,0.1,151.0,2,0,96.0,814.0,336,13,11,4,True,False,True,low Cost
930,True,1.3,True,1,True,14,0.4,97.0,6,10,77.0,1025.0,2457,11,7,17,True,True,False,Medium Cost
1058,False,1.5,False,2,False,19,0.4,166.0,4,14,493.0,1247.0,418,9,7,16,False,False,True,low Cost
1187,True,2.2,False,0,True,46,0.4,145.0,2,9,1173.0,1814.0,3917,13,11,8,True,False,True,Very High Cost
1874,True,2.7,True,10,False,8,0.9,166.0,7,13,964.0,1233.0,1246,8,1,2,False,False,True,Medium Cost
1482,False,0.5,False,2,False,48,0.2,142.0,7,10,634.0,642.0,2971,12,8,12,True,True,True,High Cost
1809,True,1.7,False,3,True,59,0.1,174.0,3,4,639.0,721.0,2324,10,6,16,True,False,True,High Cost
864,True,3.0,True,0,True,54,0.7,187.0,2,1,127.0,1670.0,3121,18,2,16,True,True,True,High Cost
625,True,1.9,False,12,True,33,0.2,191.0,1,20,431.0,550.0,3801,10,6,2,True,False,False,High Cost
1880,True,1.8,False,4,True,18,0.7,138.0,3,5,71.0,699.0,3333,17,15,7,True,False,False,Very High Cost
1138,False,1.4,False,12,True,44,0.2,187.0,8,17,111.0,1138.0,3475,19,3,3,True,False,False,Very High Cost
560,False,0.5,False,14,False,23,1.0,146.0,8,15,356.0,1903.0,2360,17,16,18,False,True,True,Medium Cost
1117,False,0.5,False,1,False,12,0.6,144.0,7,8,798.0,817.0,2895,7,6,16,True,True,False,High Cost
1712,False,1.4,False,1,False,63,0.5,137.0,7,12,747.0,1126.0,3652,16,1,19,True,False,False,Very High Cost
1836,True,1.7,True,3,False,26,0.1,134.0,6,16,408.0,1139.0,3097,5,0,18,False,True,False,Very High Cost
1036,True,2.4,False,0,False,39,0.2,119.0,7,3,373.0,926.0,2101,10,7,2,False,True,False,Medium Cost
1860,True,2.3,False,15,False,23,0.6,162.0,4,16,1362.0,1506.0,3918,9,2,8,False,True,False,Very High Cost
1375,True,1.1,False,3,True,9,0.9,145.0,7,19,475.0,726.0,3869,19,18,10,True,True,True,Very High Cost
1945,False,1.6,True,0,True,57,0.3,195.0,4,1,743.0,1753.0,732,14,1,14,True,True,False,Medium Cost
1896,False,0.5,True,8,True,7,0.4,141.0,2,13,447.0,794.0,3684,9,7,18,True,False,False,Very High Cost
788,False,2.5,True,4,True,57,0.9,91.0,8,12,42.0,1161.0,3969,12,8,6,True,True,True,Very High Cost
880,True,1.7,True,0,False,33,0.7,173.0,2,2,30.0,1350.0,1414,12,1,7,True,True,False,low Cost
1323,True,2.5,True,10,True,28,0.2,131.0,4,12,162.0,619.0,1892,10,0,15,True,True,True,Medium Cost
1868,False,2.0,True,0,True,42,0.2,169.0,1,4,347.0,660.0,3131,8,3,7,True,True,True,Very High Cost
1266,False,1.9,True,0,True,7,0.2,184.0,3,12,346.0,1468.0,2532,10,5,4,True,True,True,High Cost
1042,False,2.7,True,16,True,50,0.8,93.0,7,18,727.0,1705.0,3215,18,0,20,True,True,True,Very High Cost
1479,False,0.5,False,8,False,19,0.6,156.0,3,10,180.0,1476.0,3323,13,12,6,True,False,True,Very High Cost
1476,True,1.2,True,0,True,55,0.1,171.0,4,5,1641.0,1666.0,1529,13,8,3,True,False,True,High Cost
1552,True,2.2,False,6,True,13,0.2,123.0,6,9,269.0,1026.0,2403,9,2,9,True,True,True,High Cost
1454,True,0.5,True,1,False,34,0.7,83.0,4,3,250.0,1033.0,3419,7,5,5,True,True,False,Very High Cost
1007,False,2.0,False,0,False,45,0.1,95.0,5,2,1186.0,1529.0,3648,9,0,16,False,False,False,Very High Cost
652,True,2.4,True,9,True,17,0.7,173.0,5,11,77.0,559.0,1974,12,10,12,True,False,False,low Cost
1504,False,1.5,False,12,True,34,0.7,142.0,8,15,507.0,973.0,2806,7,2,7,True,False,True,High Cost
1726,True,0.9,True,2,False,51,0.6,193.0,4,3,379.0,1223.0,2239,13,9,13,True,False,True,High Cost
1029,True,1.9,True,5,True,5,0.2,171.0,5,8,264.0,956.0,582,15,7,4,True,True,True,low Cost
1582,False,2.8,False,2,True,44,0.5,112.0,6,13,1486.0,1797.0,3890,17,10,10,True,True,True,Very High Cost
1478,True,0.8,True,12,False,48,0.7,99.0,5,17,694.0,882.0,1141,5,2,6,False,False,True,Medium Cost
1178,True,1.3,False,0,False,49,0.6,101.0,5,0,579.0,596.0,2511,6,3,17,False,False,False,High Cost
707,False,2.1,True,2,False,25,0.8,131.0,3,17,495.0,574.0,3838,9,2,7,True,False,True,Very High Cost
755,True,2.8,False,5,True,51,0.3,186.0,4,12,315.0,990.0,2734,10,1,16,True,False,True,High Cost
912,True,2.0,False,1,False,54,0.3,161.0,8,5,329.0,1053.0,2330,19,5,20,False,True,False,Medium Cost
651,True,0.8,True,2,True,63,0.2,176.0,5,4,548.0,858.0,2244,14,9,19,True,True,False,Medium Cost
1483,False,2.1,False,1,True,54,0.2,176.0,7,2,531.0,758.0,1851,15,13,2,True,True,False,Medium Cost
914,True,0.9,False,2,False,4,0.8,100.0,2,12,191.0,1495.0,808,11,7,5,True,True,False,low Cost
1456,True,0.5,True,7,False,7,0.4,105.0,5,12,823.0,1104.0,1587,6,5,20,True,False,True,Medium Cost
1178,False,2.2,True,6,False,57,0.3,84.0,3,17,96.0,1352.0,2492,16,14,10,True,True,False,High Cost
1503,True,0.7,False,10,True,43,0.2,166.0,4,14,841.0,1304.0,2122,15,1,2,True,False,False,High Cost
1681,True,2.5,False,2,False,11,0.4,158.0,2,13,195.0,1205.0,1122,12,6,16,False,True,True,low Cost
715,False,2.3,True,4,False,48,0.1,160.0,4,6,21.0,562.0,3709,14,2,10,False,False,False,High Cost
1876,False,2.8,True,3,True,56,0.4,182.0,3,4,235.0,585.0,3021,12,2,18,True,False,False,High Cost
1190,True,2.2,True,9,False,47,0.3,186.0,6,10,1417.0,1441.0,624,9,3,19,True,True,True,low Cost
1755,True,1.3,False,0,True,24,0.1,134.0,7,2,286.0,1075.0,3937,8,1,7,True,False,True,Very High Cost
1197,False,1.3,False,3,True,20,0.5,149.0,6,7,649.0,1629.0,1797,19,5,4,True,True,True,Medium Cost
1048,True,0.9,False,10,True,28,0.8,194.0,2,19,966.0,1975.0,1458,5,1,15,True,False,True,Medium Cost
1887,True,3.0,True,6,True,17,0.2,126.0,8,7,1172.0,1798.0,3348,18,16,16,True,True,False,Very High Cost
1772,True,0.5,True,3,False,64,0.7,116.0,8,15,270.0,545.0,1834,5,2,20,False,True,True,Medium Cost
1421,False,2.8,False,0,True,57,0.4,165.0,1,2,781.0,1657.0,2775,13,8,14,True,False,True,Very High Cost
1464,False,0.5,True,0,True,17,0.7,153.0,6,8,418.0,1341.0,1277,13,6,19,True,False,False,Medium Cost
728,False,2.3,True,4,False,23,0.8,111.0,4,5,126.0,817.0,457,17,10,16,True,True,True,low Cost
954,True,0.5,False,0,False,50,0.3,134.0,2,11,228.0,1058.0,438,17,0,2,True,False,False,low Cost
685,False,0.5,True,8,True,13,0.8,82.0,7,15,1091.0,1203.0,3210,15,7,2,True,True,True,Very High Cost
1472,False,2.8,True,1,False,36,0.5,130.0,6,10,1452.0,1744.0,985,12,11,7,True,True,False,Medium Cost
853,True,2.0,False,10,True,3,0.6,200.0,2,16,674.0,740.0,3701,15,8,8,True,True,False,Very High Cost
1469,False,2.1,False,0,False,8,0.7,123.0,7,0,398.0,1133.0,1052,8,1,3,False,True,False,low Cost
1310,True,2.3,True,6,False,57,0.9,135.0,8,9,449.0,889.0,1175,16,0,8,False,False,False,low Cost
1654,False,1.8,False,1,False,11,0.3,146.0,7,2,1184.0,1719.0,1070,8,1,14,True,True,True,Medium Cost
902,True,0.7,False,3,False,3,0.3,134.0,7,9,675.0,1285.0,3411,12,11,15,False,False,True,Very High Cost
1448,False,1.4,True,13,False,26,1.0,156.0,3,16,1792.0,1850.0,1175,12,9,6,False,True,False,Medium Cost
1631,False,0.9,True,2,True,3,0.1,198.0,7,12,177.0,1905.0,301,13,5,13,True,False,False,low Cost
1608,False,1.8,True,7,False,28,0.4,183.0,2,13,1013.0,1158.0,489,15,11,8,False,False,True,low Cost
1991,True,2.7,False,5,True,64,0.9,145.0,2,13,1058.0,1325.0,1733,5,3,8,True,True,False,High Cost
1349,False,2.0,True,15,False,62,0.3,114.0,5,16,592.0,772.0,2756,11,3,4,True,False,False,High Cost
1589,False,2.5,False,5,True,51,0.8,195.0,1,18,810.0,1743.0,2612,8,2,16,True,False,False,High Cost
1844,True,2.3,True,1,False,51,0.7,158.0,8,3,533.0,882.0,1724,5,1,14,False,True,True,Medium Cost
712,True,0.5,True,3,True,35,0.2,84.0,2,10,558.0,1208.0,2190,16,12,4,True,True,True,Medium Cost
972,True,1.7,False,0,True,54,0.7,107.0,3,4,681.0,1050.0,1900,16,8,19,True,False,True,Medium Cost
1406,False,0.5,True,2,True,34,0.8,98.0,3,5,1017.0,1366.0,3915,9,8,2,True,False,True,Very High Cost
1289,False,0.9,False,10,True,25,1.0,178.0,6,12,765.0,899.0,1043,6,2,11,True,True,False,low Cost
932,False,1.3,False,1,False,64,0.7,154.0,7,2,1176.0,1224.0,3817,8,7,9,True,True,True,Very High Cost
